student_id,name,institution,degree,graduation_year,cgpa,technical_score,communication_score,behavioral_score,cognitive_score,resume_score,psychometric_behavioral,overall_score,experience_months,projects_count,is_placed,salary_lpa,role,placement_prob
STU4296,Student_3722_4296,IIT Kharagpur,B.Tech ME,2026,6.5,64.2,66.6,62.4,58.7,66.7,73.0,63.7,0,0,1,5.2,Junior Developer,59.9
STU4297,Student_9376_4297,BITS Pilani,B.Tech IT,2027,8.0,46.4,26.4,42.8,51.9,24.6,57.7,40.3,0,1,0,0.0,Not Placed,53.2
STU4298,Student_3946_4298,IIT Kanpur,B.Tech AI&ML,2025,8.5,49.9,38.6,35.9,62.8,37.1,58.9,45.5,6,0,0,0.0,Not Placed,50.9
STU4299,Student_8272_4299,NSIT Delhi,B.Tech ME,2026,6.3,60.5,53.6,20.0,62.7,54.6,65.0,50.8,12,3,0,0.0,Not Placed,54.5
STU4300,Student_3539_4300,IIT Delhi,B.Sc Data Science,2025,8.8,34.2,20.0,21.1,53.2,38.9,61.9,32.1,0,5,0,0.0,Not Placed,46.2
STU4301,Student_4652_4301,IIT Delhi,B.Tech CSE,2026,6.8,97.0,79.2,69.1,88.0,65.4,73.9,83.4,0,1,1,8.8,Full Stack Developer,78.5
STU4302,Student_5498_4302,NIT Trichy,BCA,2026,7.9,61.9,20.0,54.4,42.6,37.9,48.6,46.7,0,1,0,0.0,Not Placed,50.3
STU4303,Student_9680_4303,IIT Kanpur,B.Tech ECE,2026,6.2,69.9,43.7,37.2,56.3,56.5,52.6,54.7,0,0,1,4.8,Technical Support,60.3
STU4304,Student_3597_4304,Anna University,B.Tech ME,2026,7.3,40.2,41.6,20.0,100.0,43.7,65.1,45.8,0,5,1,2.6,Junior Developer,50.4
STU4305,Student_9956_4305,VIT Vellore,BCA,2026,5.0,84.2,46.7,52.2,59.1,59.9,65.5,64.1,0,2,0,0.0,Not Placed,59.3
STU4306,Student_3281_4306,IIT Bombay,B.E CSE,2025,7.5,65.0,21.1,81.0,73.5,57.2,58.2,59.9,0,1,0,0.0,Not Placed,66.2
STU4307,Student_9845_4307,VIT Vellore,BCA,2026,7.7,70.8,69.1,79.9,92.2,35.4,67.3,72.0,0,2,1,5.8,Technical Support,70.8
STU4308,Student_9818_4308,IIT Delhi,B.E CSE,2025,7.0,64.1,20.0,54.9,41.9,32.4,57.2,46.9,0,0,0,0.0,Not Placed,54.0
STU4309,Student_5742_4309,VIT Vellore,B.Tech AI&ML,2027,5.6,43.8,47.9,24.3,76.5,20.2,60.6,43.3,0,1,1,2.5,QA Engineer,43.0
STU4310,Student_7347_4310,IIT Madras,B.Tech ECE,2026,6.5,64.0,20.0,46.3,64.0,48.1,69.5,50.1,6,0,1,6.3,Junior Developer,51.0
STU4311,Student_4399_4311,DTU Delhi,B.Tech IT,2026,7.1,42.7,49.8,20.0,79.4,20.0,71.8,42.8,12,2,0,0.0,Not Placed,49.5
STU4312,Student_9185_4312,IIT Kharagpur,B.Tech ECE,2027,5.2,74.0,57.3,57.0,75.5,47.6,75.0,64.8,0,3,0,0.0,Not Placed,59.1
STU4313,Student_4646_4313,BITS Pilani,B.Tech CSE,2025,6.2,71.5,67.3,25.0,48.7,42.0,58.1,55.0,0,0,1,7.1,QA Engineer,62.5
STU4314,Student_7149_4314,VIT Vellore,B.Tech ME,2025,7.3,92.4,63.9,41.5,71.9,73.1,79.0,71.5,0,0,1,7.8,Software Engineer,74.1
STU4315,Student_6427_4315,SRM Chennai,B.Tech IT,2025,8.0,100.0,76.8,46.2,100.0,78.5,78.7,82.4,6,1,1,8.2,Software Engineer,80.3
STU4316,Student_9635_4316,VIT Vellore,B.Tech ECE,2025,6.6,49.6,26.4,32.7,84.0,20.0,62.6,43.8,0,0,0,0.0,Not Placed,47.6
STU4317,Student_1985_4317,IIT Delhi,B.Tech IT,2025,7.0,99.3,72.7,67.6,69.3,88.6,61.9,82.1,0,2,1,9.3,Data Analyst,79.4
STU4318,Student_4264_4318,Anna University,B.Tech ECE,2027,8.8,95.9,74.7,45.4,52.7,100.0,73.1,75.5,18,0,0,0.0,Not Placed,78.8
STU4319,Student_1391_4319,VIT Vellore,B.Tech IT,2027,8.0,100.0,65.2,31.1,70.0,62.2,83.0,71.0,12,0,1,9.0,Data Analyst,75.6
STU4320,Student_3416_4320,IIT Bombay,B.Tech IT,2026,8.4,80.6,46.0,46.0,71.7,87.8,56.6,66.1,12,2,1,8.3,Software Engineer,66.7
STU4321,Student_4195_4321,NIT Trichy,B.Sc Data Science,2027,7.1,51.5,20.0,20.0,42.6,54.4,65.6,37.9,0,2,0,0.0,Not Placed,43.4
STU4322,Student_1250_4322,BITS Pilani,B.Tech AI&ML,2025,6.8,63.0,68.3,65.8,84.1,52.9,70.9,66.8,6,5,1,4.2,Junior Developer,67.8
STU4323,Student_1498_4323,VIT Vellore,B.Tech IT,2026,7.3,56.9,56.7,20.0,92.3,42.2,54.5,53.3,0,0,0,0.0,Not Placed,53.5
STU4324,Student_4263_4324,NSIT Delhi,B.Tech ECE,2026,6.5,53.5,28.5,20.7,65.4,42.0,63.5,42.6,0,2,1,4.3,Technical Support,50.8
STU4325,Student_2081_4325,IIT Delhi,B.Tech ME,2026,7.9,65.2,53.7,39.9,60.3,41.1,72.6,54.7,0,2,1,4.9,QA Engineer,63.1
STU4326,Student_9992_4326,IIT Bombay,BCA,2027,7.2,51.0,31.8,20.5,60.0,23.5,61.2,39.7,12,2,0,0.0,Not Placed,44.1
STU4327,Student_3272_4327,IIT Bombay,B.Tech AI&ML,2026,6.2,47.4,20.0,20.0,55.7,35.6,53.4,36.5,6,0,1,4.3,Technical Support,43.2
STU4328,Student_1745_4328,NIT Trichy,B.Tech CSE,2026,6.7,46.4,38.2,20.0,62.9,52.7,66.8,42.6,0,2,0,0.0,Not Placed,50.2
STU4329,Student_2038_4329,IIT Kanpur,B.Sc Data Science,2025,7.1,42.3,21.3,26.6,88.8,43.4,69.2,42.0,6,0,0,0.0,Not Placed,43.4
STU4330,Student_1750_4330,DTU Delhi,B.Tech ME,2026,5.2,70.0,53.6,47.8,45.8,43.8,70.2,56.0,0,1,1,4.1,QA Engineer,54.1
STU4331,Student_5615_4331,IIT Kharagpur,B.Tech CSE,2027,9.8,51.7,20.0,45.7,100.0,54.7,75.0,51.7,0,1,1,5.2,Technical Support,64.4
STU4332,Student_5358_4332,IIT Delhi,BCA,2027,8.3,49.2,63.4,20.0,60.7,48.1,62.6,47.8,0,0,1,6.0,Junior Developer,55.2
STU4333,Student_2573_4333,IIT Kharagpur,B.Tech IT,2027,7.5,87.3,26.2,57.5,65.6,60.8,46.4,63.2,0,0,1,8.4,Full Stack Developer,65.4
STU4334,Student_1937_4334,NSIT Delhi,B.Sc Data Science,2027,6.5,90.8,76.0,51.0,48.8,82.5,79.6,72.8,0,1,1,6.6,Full Stack Developer,73.2
STU4335,Student_3052_4335,IIT Kanpur,B.Tech AI&ML,2026,6.3,47.7,58.2,20.0,77.2,20.0,64.3,45.9,0,1,1,2.5,Technical Support,46.2
STU4336,Student_4792_4336,IIT Hyderabad,B.Tech ECE,2027,7.5,75.5,34.4,30.5,77.2,68.7,71.3,57.9,0,0,1,8.1,Full Stack Developer,58.8
STU4337,Student_5197_4337,NIT Trichy,B.Tech IT,2027,5.5,55.7,66.3,56.5,79.5,42.7,72.3,60.3,0,2,1,3.2,Junior Developer,60.6
STU4338,Student_8975_4338,NSIT Delhi,B.E CSE,2026,5.7,84.9,46.5,64.6,45.8,87.1,58.6,67.5,18,1,1,6.5,Data Analyst,65.1
STU4339,Student_4590_4339,VIT Vellore,B.Tech IT,2027,6.7,58.3,40.7,58.7,71.1,20.6,73.1,53.0,0,0,1,5.8,Technical Support,51.9
STU4340,Student_2730_4340,Anna University,B.Tech CSE,2025,7.7,84.0,54.2,32.3,62.8,68.8,75.0,63.0,0,3,1,7.8,Software Engineer,67.3
STU4341,Student_9740_4341,BITS Pilani,B.Sc Data Science,2025,6.8,43.9,42.9,43.1,70.4,27.9,60.9,45.9,6,0,0,0.0,Not Placed,48.2
STU4342,Student_1298_4342,IIT Delhi,B.Tech IT,2027,8.5,56.2,40.2,29.6,94.4,32.5,56.1,51.0,0,3,1,6.8,Technical Support,61.1
STU4343,Student_7860_4343,Anna University,B.Sc Data Science,2027,7.9,66.1,49.3,23.8,92.3,47.4,84.6,56.3,0,1,1,6.8,Technical Support,66.2
STU4344,Student_2138_4344,SRM Chennai,BCA,2025,6.5,71.8,48.3,79.7,65.8,60.5,66.7,66.6,0,1,0,0.0,Not Placed,64.4
STU4345,Student_8986_4345,VIT Vellore,B.Sc Data Science,2025,8.4,66.9,54.0,44.0,60.9,50.3,70.2,57.2,0,2,0,0.0,Not Placed,64.6
STU4346,Student_4607_4346,IIT Madras,B.E CSE,2027,9.0,100.0,62.2,62.4,67.1,66.7,75.5,76.7,6,3,1,10.3,Data Scientist,84.3
STU4347,Student_7506_4347,IIT Madras,BCA,2025,6.2,57.5,33.2,20.0,69.5,32.3,64.2,44.4,12,3,0,0.0,Not Placed,46.0
STU4348,Student_5755_4348,DTU Delhi,B.Tech CSE,2025,8.0,73.8,74.6,29.7,58.6,66.9,71.6,62.2,0,5,1,7.2,Junior Developer,62.8
STU4349,Student_5461_4349,DTU Delhi,B.Tech AI&ML,2025,8.2,100.0,68.6,33.3,75.1,79.1,74.3,74.6,0,1,1,10.7,Software Engineer,80.3
STU4350,Student_1652_4350,IIT Hyderabad,B.Tech IT,2026,6.9,44.8,29.2,20.0,71.2,31.0,52.8,39.3,0,2,0,0.0,Not Placed,46.1
STU4351,Student_6511_4351,IIT Hyderabad,B.Tech AI&ML,2026,7.5,96.5,77.7,75.6,75.1,57.3,72.5,81.4,6,2,1,9.7,Software Engineer,79.0
STU4352,Student_5109_4352,IIT Madras,BCA,2026,6.2,62.5,20.0,31.5,63.5,66.8,58.4,48.4,0,2,0,0.0,Not Placed,49.6
STU4353,Student_2582_4353,IIT Madras,B.Tech CSE,2026,7.4,53.2,48.0,20.0,87.0,42.4,52.2,49.5,0,3,0,0.0,Not Placed,57.9
STU4354,Student_8033_4354,IIT Hyderabad,B.Sc Data Science,2025,4.6,59.2,49.0,25.5,78.8,59.1,67.3,53.4,18,2,0,0.0,Not Placed,47.8
STU4355,Student_9238_4355,BITS Pilani,B.Tech AI&ML,2027,7.6,52.7,36.1,20.0,58.2,48.3,55.1,43.2,0,1,1,5.2,Junior Developer,50.2
STU4356,Student_9295_4356,SRM Chennai,B.Tech ME,2025,8.0,72.6,47.6,40.9,76.2,69.7,59.0,61.5,0,3,1,5.5,QA Engineer,65.4
STU4357,Student_8203_4357,Anna University,B.Tech IT,2026,7.2,56.9,24.0,43.1,78.6,54.2,59.6,50.5,12,2,1,3.7,Technical Support,59.8
STU4358,Student_9998_4358,IIT Bombay,B.Tech ME,2027,7.5,71.1,51.7,42.5,68.0,70.2,60.3,60.9,6,2,1,6.3,Junior Developer,68.1
STU4359,Student_9337_4359,NIT Trichy,B.Tech ME,2026,8.8,48.8,22.7,42.5,48.6,47.0,61.7,42.1,0,3,0,0.0,Not Placed,52.7
STU4360,Student_1423_4360,BITS Pilani,B.Sc Data Science,2025,6.0,88.7,43.8,66.3,52.4,92.7,78.4,70.2,12,0,1,8.9,Data Analyst,72.2
STU4361,Student_4717_4361,IIT Madras,B.Sc Data Science,2025,6.5,56.1,57.5,20.0,59.5,50.9,61.4,49.1,0,1,1,3.2,Technical Support,52.5
STU4362,Student_9094_4362,IIT Madras,B.Tech AI&ML,2025,7.7,34.7,38.8,20.0,81.6,29.3,52.1,39.1,0,1,0,0.0,Not Placed,45.6
STU4363,Student_2564_4363,IIT Kharagpur,B.Sc Data Science,2025,7.9,47.5,51.4,50.9,94.6,41.4,60.4,55.4,0,2,0,0.0,Not Placed,54.4
STU4364,Student_7055_4364,VIT Vellore,B.Tech CSE,2025,7.1,70.0,55.5,64.1,70.3,39.1,73.1,62.9,0,2,0,0.0,Not Placed,62.6
STU4365,Student_6117_4365,NSIT Delhi,B.Tech CSE,2026,5.6,79.8,50.0,32.0,75.9,82.6,65.7,64.0,0,0,1,5.3,Data Analyst,66.7
STU4366,Student_9246_4366,BITS Pilani,BCA,2027,5.9,63.0,24.1,32.2,69.1,22.1,61.0,45.9,0,5,1,6.0,Junior Developer,53.2
STU4367,Student_8953_4367,IIT Hyderabad,B.Tech ME,2026,7.3,75.7,72.6,31.1,32.4,73.5,61.4,59.4,18,1,0,0.0,Not Placed,59.9
STU4368,Student_4193_4368,NSIT Delhi,B.Tech IT,2026,8.0,20.0,20.0,20.0,31.2,20.0,57.3,21.7,24,1,0,0.0,Not Placed,34.5
STU4369,Student_7000_4369,Anna University,B.Tech AI&ML,2027,7.9,74.0,26.6,21.3,81.4,77.5,61.3,55.4,24,0,0,0.0,Not Placed,64.0
STU4370,Student_8935_4370,IIT Bombay,B.Tech CSE,2027,8.5,69.8,45.1,30.3,99.8,57.0,68.7,60.2,6,0,0,0.0,Not Placed,64.3
STU4371,Student_1903_4371,NSIT Delhi,B.Tech IT,2027,6.5,66.0,41.4,33.5,74.8,41.8,61.3,53.5,6,0,1,5.5,QA Engineer,60.1
STU4372,Student_2750_4372,SRM Chennai,B.Sc Data Science,2025,6.9,58.1,20.0,52.2,77.9,55.0,56.0,52.0,0,5,1,6.1,QA Engineer,58.0
STU4373,Student_1964_4373,IIT Madras,B.Sc Data Science,2025,7.8,52.8,22.5,40.7,94.9,60.2,65.9,51.4,0,0,1,5.2,Technical Support,53.9
STU4374,Student_1009_4374,SRM Chennai,B.Tech ECE,2025,7.2,46.9,28.8,44.5,97.3,27.7,50.5,48.4,6,2,0,0.0,Not Placed,56.8
STU4375,Student_2680_4375,SRM Chennai,B.Tech IT,2025,8.6,100.0,89.7,83.1,57.3,70.1,60.1,85.2,0,2,1,9.5,ML Engineer,89.3
STU4376,Student_3576_4376,IIT Hyderabad,B.Tech CSE,2027,8.6,97.5,73.4,53.9,54.0,76.6,60.2,75.3,18,1,1,9.9,ML Engineer,77.6
STU4377,Student_7514_4377,IIT Delhi,B.Tech ME,2026,8.6,56.5,52.5,33.7,74.5,36.8,65.7,51.9,0,5,0,0.0,Not Placed,54.5
STU4378,Student_7492_4378,BITS Pilani,B.E CSE,2027,7.3,42.9,31.7,32.7,90.6,48.2,58.7,46.3,24,0,0,0.0,Not Placed,47.0
STU4379,Student_8905_4379,IIT Delhi,BCA,2026,7.2,54.5,45.8,51.5,88.6,38.7,59.3,55.7,0,2,1,5.5,Junior Developer,54.4
STU4380,Student_4345_4380,VIT Vellore,B.Tech CSE,2026,5.2,40.9,28.1,31.4,77.4,23.4,57.2,40.2,0,2,1,2.8,Junior Developer,44.6
STU4381,Student_4027_4381,VIT Vellore,B.Tech ECE,2025,7.0,78.8,35.5,26.6,65.5,46.6,46.4,54.5,12,1,0,0.0,Not Placed,57.6
STU4382,Student_2533_4382,IIT Delhi,B.Tech ME,2027,7.2,77.6,64.1,75.1,71.5,64.9,65.1,72.2,0,1,0,0.0,Not Placed,68.3
STU4383,Student_7651_4383,NIT Trichy,B.Sc Data Science,2027,10.0,70.2,54.4,21.5,76.2,64.1,73.3,57.6,0,5,1,7.9,Technical Support,62.4
STU4384,Student_2866_4384,DTU Delhi,B.Tech IT,2027,7.3,61.6,42.0,38.9,89.0,62.2,80.1,57.3,6,3,1,5.9,Junior Developer,58.6
STU4385,Student_8640_4385,Anna University,B.Tech CSE,2026,4.3,55.8,38.9,21.4,56.1,24.0,65.4,42.4,0,1,1,4.7,Junior Developer,44.4
STU4386,Student_4675_4386,IIT Delhi,B.Tech ECE,2025,8.4,50.0,38.3,54.4,47.2,38.1,63.7,46.9,12,2,0,0.0,Not Placed,53.4
STU4387,Student_7305_4387,IIT Kharagpur,BCA,2026,8.5,35.0,20.0,33.3,44.5,37.8,66.1,33.4,0,0,1,2.5,QA Engineer,47.2
STU4388,Student_6698_4388,BITS Pilani,BCA,2026,6.9,75.2,35.1,37.7,70.5,49.4,58.4,56.4,0,3,0,0.0,Not Placed,55.9
STU4389,Student_1591_4389,Anna University,B.Tech IT,2027,7.8,99.8,51.0,59.5,45.7,69.9,67.7,70.9,0,0,0,0.0,Not Placed,75.1
STU4390,Student_4128_4390,NIT Trichy,B.Tech IT,2027,8.4,72.1,49.5,24.7,80.3,61.3,52.0,58.2,0,1,0,0.0,Not Placed,61.5
STU4391,Student_7539_4391,IIT Kanpur,BCA,2026,4.2,37.7,21.7,20.0,57.5,46.8,60.4,34.8,0,2,0,0.0,Not Placed,31.8
STU4392,Student_2030_4392,NIT Trichy,B.Tech ECE,2026,8.5,89.3,71.8,59.0,86.5,80.7,62.1,78.5,12,1,0,0.0,Not Placed,83.9
STU4393,Student_6951_4393,IIT Bombay,B.E CSE,2026,6.8,88.0,52.9,39.3,85.4,73.6,71.2,69.4,12,0,1,7.2,Software Engineer,74.8
STU4394,Student_4242_4394,IIT Kharagpur,B.Sc Data Science,2026,6.9,87.4,42.0,76.2,51.9,77.3,58.9,69.7,0,0,1,6.4,Data Analyst,71.6
STU4395,Student_4233_4395,IIT Kharagpur,B.Tech IT,2025,5.9,100.0,53.9,45.1,78.0,72.8,66.7,73.8,18,2,1,7.2,Software Engineer,72.4
STU4396,Student_8070_4396,NSIT Delhi,BCA,2025,6.6,64.4,26.9,45.8,83.2,58.2,55.4,55.4,18,2,1,6.3,Technical Support,54.9
STU4397,Student_1641_4397,DTU Delhi,B.Tech ECE,2025,6.9,60.5,64.1,25.8,35.5,36.3,46.7,48.1,0,1,0,0.0,Not Placed,49.6
STU4398,Student_8253_4398,IIT Bombay,B.Sc Data Science,2025,8.7,33.6,30.2,20.0,92.6,23.6,61.6,38.0,12,2,0,0.0,Not Placed,50.1
STU4399,Student_5034_4399,SRM Chennai,B.Sc Data Science,2027,6.3,76.5,46.3,35.2,68.7,48.1,65.8,58.2,6,2,0,0.0,Not Placed,62.7
STU4400,Student_2956_4400,NSIT Delhi,B.Tech ME,2026,4.7,86.8,73.0,20.0,39.8,79.6,72.8,62.9,0,0,1,7.8,Software Engineer,62.3
STU4401,Student_1296_4401,NIT Trichy,B.Tech CSE,2026,5.8,100.0,58.7,64.3,73.8,99.1,72.2,80.6,0,1,0,0.0,Not Placed,81.5
STU4402,Student_5387_4402,IIT Madras,B.E CSE,2025,7.4,41.1,20.0,25.2,48.8,37.1,61.3,34.5,0,0,0,0.0,Not Placed,40.9
STU4403,Student_2840_4403,DTU Delhi,B.Tech CSE,2026,6.2,85.7,67.1,30.2,100.0,66.1,56.7,71.1,0,5,0,0.0,Not Placed,69.5
STU4404,Student_9490_4404,DTU Delhi,B.Tech IT,2027,5.7,92.2,80.7,68.6,78.3,88.7,71.0,82.7,24,0,1,9.0,Software Engineer,79.4
STU4405,Student_7796_4405,IIT Hyderabad,B.Sc Data Science,2026,6.5,61.9,50.1,20.0,60.7,51.5,59.9,49.9,18,3,1,5.3,QA Engineer,49.3
STU4406,Student_8047_4406,SRM Chennai,B.Tech IT,2026,8.2,50.8,20.0,51.8,85.6,33.5,67.5,48.3,6,1,1,5.3,Junior Developer,51.7
STU4407,Student_4115_4407,VIT Vellore,B.Tech ME,2025,7.6,75.6,60.1,39.6,77.7,48.9,66.9,62.9,6,2,0,0.0,Not Placed,66.4
STU4408,Student_5316_4408,IIT Hyderabad,BCA,2027,7.1,40.1,30.0,24.7,57.4,20.0,51.2,35.6,0,0,1,2.5,Junior Developer,38.9
STU4409,Student_2294_4409,DTU Delhi,B.Sc Data Science,2027,7.9,100.0,69.3,30.7,66.9,95.0,71.5,74.5,6,3,1,10.0,Data Analyst,77.3
STU4410,Student_7874_4410,VIT Vellore,BCA,2026,7.7,77.9,82.4,20.0,83.4,61.2,61.4,66.4,6,0,0,0.0,Not Placed,73.2
STU4411,Student_5676_4411,IIT Hyderabad,BCA,2025,9.5,91.7,34.2,41.2,84.1,73.1,56.9,67.1,0,2,0,0.0,Not Placed,73.2
STU4412,Student_5762_4412,BITS Pilani,B.Tech ECE,2026,6.6,37.8,20.0,20.0,56.1,21.1,61.7,31.8,6,1,1,2.5,Junior Developer,36.9
STU4413,Student_6291_4413,IIT Kanpur,B.Tech ME,2025,6.4,93.5,58.2,64.0,77.1,64.0,63.6,75.1,12,5,1,9.5,Data Analyst,78.2
STU4414,Student_9015_4414,VIT Vellore,B.Sc Data Science,2025,7.9,62.4,32.5,39.6,75.1,72.1,64.3,54.7,12,1,1,6.9,Junior Developer,64.5
STU4415,Student_6948_4415,SRM Chennai,B.Sc Data Science,2026,8.0,46.0,20.0,22.0,86.1,51.6,57.1,42.6,0,1,1,4.8,Junior Developer,50.9
STU4416,Student_5020_4416,IIT Kharagpur,B.Tech CSE,2027,4.9,74.2,57.9,20.0,85.0,80.3,66.0,62.3,12,2,1,6.3,Technical Support,58.0
STU4417,Student_8763_4417,Anna University,BCA,2027,9.3,42.5,20.0,20.0,70.6,34.4,56.1,36.9,0,0,0,0.0,Not Placed,49.1
STU4418,Student_7276_4418,NIT Trichy,B.Tech IT,2027,6.9,55.2,27.1,20.0,40.0,41.4,56.5,38.9,12,5,1,5.7,Technical Support,43.5
STU4419,Student_8136_4419,DTU Delhi,B.Tech ME,2025,6.8,62.6,38.2,33.2,89.0,33.9,57.0,52.9,0,0,1,3.9,QA Engineer,54.3
STU4420,Student_5166_4420,IIT Bombay,B.E CSE,2027,6.9,72.2,61.3,23.4,79.1,45.5,57.6,58.6,24,5,0,0.0,Not Placed,64.4
STU4421,Student_8705_4421,Anna University,B.Tech CSE,2025,7.7,64.6,28.7,20.0,81.3,46.2,64.2,49.2,12,2,0,0.0,Not Placed,60.4
STU4422,Student_9420_4422,IIT Madras,B.Tech ECE,2026,9.1,46.0,54.3,30.8,76.0,24.8,70.3,47.0,0,0,0,0.0,Not Placed,55.7
STU4423,Student_5852_4423,NIT Trichy,B.Tech CSE,2025,7.1,22.3,20.0,20.0,76.7,20.0,53.4,29.3,0,0,0,0.0,Not Placed,39.4
STU4424,Student_4657_4424,NSIT Delhi,BCA,2027,9.3,65.9,49.1,28.4,69.6,41.0,58.3,53.1,0,0,1,7.9,Junior Developer,59.5
STU4425,Student_2199_4425,IIT Madras,B.E CSE,2025,8.4,50.3,49.4,64.5,70.0,56.0,59.1,56.5,0,1,0,0.0,Not Placed,65.9
STU4426,Student_7995_4426,SRM Chennai,B.Tech CSE,2026,7.6,75.0,61.5,48.2,72.5,60.1,59.3,65.1,0,2,1,7.5,Data Analyst,67.5
STU4427,Student_1847_4427,DTU Delhi,B.Tech ECE,2025,7.2,35.9,20.0,20.0,60.2,20.0,58.6,31.6,0,0,1,2.5,QA Engineer,41.7
STU4428,Student_8672_4428,Anna University,B.Tech ME,2026,7.0,36.8,21.3,42.7,87.4,34.0,63.5,42.2,6,2,1,2.8,Technical Support,42.4
STU4429,Student_6665_4429,BITS Pilani,B.E CSE,2025,6.7,59.0,30.2,51.8,81.7,46.8,74.1,54.0,0,0,0,0.0,Not Placed,60.8
STU4430,Student_4469_4430,IIT Hyderabad,B.E CSE,2027,7.9,70.0,30.1,25.9,69.2,55.4,62.0,51.6,0,2,1,6.0,Technical Support,55.2
STU4431,Student_8470_4431,SRM Chennai,B.Sc Data Science,2026,7.6,66.8,48.7,40.4,48.9,26.3,55.8,51.2,6,1,1,5.0,QA Engineer,57.2
STU4432,Student_6640_4432,IIT Delhi,B.Tech ECE,2025,6.1,63.9,61.1,51.4,77.0,62.9,58.6,62.7,0,1,1,4.4,QA Engineer,66.8
STU4433,Student_9703_4433,IIT Kanpur,B.Tech IT,2027,8.2,55.5,32.6,66.8,71.4,65.6,52.3,56.6,0,2,1,6.1,Technical Support,64.2
STU4434,Student_5675_4434,SRM Chennai,BCA,2027,8.0,66.9,20.0,36.0,100.0,56.5,62.9,55.3,6,0,0,0.0,Not Placed,62.7
STU4435,Student_9240_4435,NSIT Delhi,B.Sc Data Science,2026,7.8,64.8,62.1,58.4,76.1,52.7,47.8,63.5,24,2,1,5.5,Junior Developer,69.1
STU4436,Student_3910_4436,Anna University,BCA,2025,7.6,82.5,77.7,33.5,47.4,77.2,53.1,65.9,0,0,1,6.5,Data Analyst,65.9
STU4437,Student_7876_4437,DTU Delhi,B.Tech AI&ML,2027,6.9,54.8,58.1,48.4,58.9,60.6,71.0,55.4,0,2,1,5.9,Junior Developer,62.6
STU4438,Student_2118_4438,Anna University,B.Tech IT,2025,9.1,59.7,50.4,28.5,84.0,48.9,77.3,54.2,0,0,0,0.0,Not Placed,64.3
STU4439,Student_6334_4439,IIT Hyderabad,B.Sc Data Science,2027,8.2,63.1,43.0,20.0,59.3,61.7,62.9,49.8,0,5,0,0.0,Not Placed,55.9
STU4440,Student_2880_4440,DTU Delhi,BCA,2027,7.7,61.2,53.2,76.5,80.6,40.9,73.7,63.5,0,2,1,5.9,Junior Developer,65.4
STU4441,Student_8546_4441,IIT Kanpur,B.Tech AI&ML,2026,5.8,52.7,47.5,54.9,79.1,34.9,68.8,54.3,18,1,1,4.2,Junior Developer,55.6
STU4442,Student_6784_4442,IIT Kharagpur,B.Tech AI&ML,2027,7.9,63.1,44.9,21.5,100.0,52.3,65.3,55.6,6,2,1,5.7,Junior Developer,60.7
STU4443,Student_3214_4443,IIT Madras,B.Tech CSE,2027,8.5,39.0,20.0,22.9,100.0,45.7,60.8,41.8,6,0,1,4.5,QA Engineer,52.3
STU4444,Student_7681_4444,BITS Pilani,B.Tech IT,2027,6.7,73.5,59.0,60.8,46.5,43.6,58.7,61.0,0,1,1,5.0,Technical Support,59.0
STU4445,Student_5151_4445,IIT Hyderabad,B.Tech CSE,2027,6.2,70.4,35.6,82.9,62.0,53.1,57.9,63.0,24,0,1,6.0,Junior Developer,65.5
STU4446,Student_9376_4446,IIT Madras,B.Tech CSE,2027,8.1,71.8,45.0,48.0,76.4,74.7,70.4,62.7,0,1,0,0.0,Not Placed,64.9
STU4447,Student_4004_4447,IIT Kharagpur,B.Tech ME,2027,5.9,67.1,20.0,51.9,71.7,58.1,64.0,54.4,12,0,0,0.0,Not Placed,53.3
STU4448,Student_7456_4448,VIT Vellore,BCA,2027,8.1,69.0,28.1,44.5,97.8,58.1,74.8,59.2,12,3,1,7.4,QA Engineer,66.1
STU4449,Student_6657_4449,IIT Bombay,B.Tech AI&ML,2025,6.6,82.8,50.0,69.2,82.0,61.3,71.9,71.2,6,3,1,6.6,Software Engineer,72.2
STU4450,Student_5194_4450,IIT Kanpur,B.E CSE,2026,5.3,56.2,48.6,28.2,72.0,20.4,62.8,47.9,6,1,1,3.4,Technical Support,47.1
STU4451,Student_4484_4451,IIT Kharagpur,B.Tech ME,2026,6.6,39.0,43.2,32.7,53.7,32.8,55.4,40.2,0,1,0,0.0,Not Placed,48.2
STU4452,Student_1787_4452,IIT Kanpur,B.Tech ECE,2025,7.7,48.8,45.3,45.5,74.0,44.0,64.8,50.7,0,0,0,0.0,Not Placed,53.8
STU4453,Student_1016_4453,SRM Chennai,B.Tech AI&ML,2025,7.4,46.3,34.6,41.2,77.7,24.0,65.2,45.4,0,1,0,0.0,Not Placed,52.5
STU4454,Student_7765_4454,IIT Bombay,B.Tech CSE,2026,8.1,49.0,50.0,32.7,87.8,20.8,55.0,48.9,0,2,0,0.0,Not Placed,58.8
STU4455,Student_7755_4455,IIT Hyderabad,B.Tech AI&ML,2027,9.3,100.0,56.7,61.0,72.3,88.6,65.9,78.2,0,0,1,11.2,SDE-II,81.1
STU4456,Student_3789_4456,IIT Kharagpur,B.E CSE,2026,7.6,24.8,29.5,20.0,51.9,23.9,64.7,28.8,12,2,0,0.0,Not Placed,36.7
STU4457,Student_1826_4457,IIT Kanpur,B.Tech ME,2026,6.4,100.0,82.8,83.2,54.6,100.0,63.6,86.4,0,0,1,10.2,Full Stack Developer,85.9
